FAQID,Question,Answer,Category,SubCategory,Keywords,Tags,Priority,CreatedDate,UpdatedDate,Status
43152b42-ea63-4669-8597-ccb394ebdb5b,Guide to connect to internal database network from the Austin branch?,"To access the internal database network, open your network preferences, select the correct client, and input your corporate credentials. Ensure your local internet is active. For VPN, use vpn.company.com.",IT Support,VPN & Network,"vpn, september, connect, finance, workday, macbook pro",#it;#network;#remote,Medium,2025-07-21 22:23:12,2025-08-02 22:23:12,Published
71326e47-6ced-40f1-b11e-ddc0d9957a50,How to configure security access for a building entry security badge valid through 2024?,Security and badge access for building entry security badge is coordinated by the Facilities and Security Team. Visit the security desk or email badge.admin@company.com with manager authorization.,Facilities & Workspace,Office Access,"iphone, office, security, customer success, parking, march",#facilities;#access;#security,Medium,2025-05-26 22:23:12,2025-06-06 22:23:12,Published
8624d9a7-4edb-43e8-a203-56e66caf74c7,Guide to connect to internal database network from the Toronto branch?,"To access the internal database network, open your network preferences, select the correct client, and input your corporate credentials. Ensure your local internet is active. For VPN, use vpn.company.com.",IT Support,VPN & Network,"connect, engineering, access, network, macbook pro, internet",#it;#network;#remote,Low,2026-01-28 22:23:12,2026-02-14 22:23:12,Published
7c2c5f47-8fc3-4b0d-9c1e-75bf1d4a925e,How do I submit a claim for physiotherapy sessions for new hires in Austin?,Health benefits claims for physiotherapy sessions should be submitted through the Cigna Portal at cigna.company.com. Keep your itemized receipts. Claims are processed within 5-7 business days.,HR & Policies,Health & Benefits,"dental, android phone, october, sales, jira, health",#hr;#benefits;#insurance,Medium,2026-01-22 22:23:12,2026-02-09 22:23:12,Published
5e91eac0-f2bc-48bd-89dd-9bdbb4475e36,How to log sick leave for annual vacation days as a full-time employee in London?,"Time off or leave of absence for annual vacation days must be entered in Workday under 'Time Off'. Ensure your manager is notified, and submit medical or legal certificates if required by HR policy.",HR & Policies,PTO & Leaves,"sales, ipad, workday, timeoff, august, pto",#hr;#pto;#leave,Low,2025-06-01 22:23:12,2025-06-01 22:23:12,Published
1af9132e-68b1-46db-a0d6-86eebb40b8d7,Steps to schedule a collaborative meeting space for September team meetings?,"Conference rooms can be booked in Outlook by adding the room as a location. For AV issues with collaborative meeting space, tap the support button on the wall panel or contact av.support@company.com.",Facilities & Workspace,Conference Rooms,"macbook pro, sales, slack, austin, september, conference",#facilities;#meeting;#booking,Low,2026-02-19 22:23:12,2026-03-07 22:23:12,Published
172fdb4a-4486-42e5-8ae3-13fa80180e4f,Steps to configure a distribution list for Engineering on Outlook for iPad?,"For configurations involving your distribution list for Engineering, submit a ticket to the Email Services Team at support.company.com. Shared mailboxes and delegations require manager approval.",IT Support,Email & Calendar,"ipad, outlook, engineering, calendar, mailbox, march",#it;#email;#outlook,Medium,2025-11-30 22:23:12,2025-11-30 22:23:12,Published
686be85f-160d-42f4-b60a-cc90a347ee74,How do I apply for a department virtual credit card while traveling to Paris?,Corporate card services are managed through the Corporate Card Portal. Applications and limit increases for department virtual credit card require manager and finance director approval.,Finance & Expenses,Corporate Cards,"paris, finance, limit, june, corporate, credit",#finance;#card;#amex,Low,2026-01-30 22:23:12,2026-01-30 22:23:12,Published
33bf84e0-ab4d-43c3-bdfa-b80eae9ca06b,How to claim reimbursement for annual software subscriptions in June 2026?,"Submit your claim for annual software subscriptions by logging into SAP Concur, creating a new report, attaching itemized receipts, and selecting your cost center. Reimbursements are processed weekly.",Finance & Expenses,Expense Filing,"marketing, expense, finance, audit, june, receipt",#finance;#expense;#concur,Low,2026-06-13 22:23:12,2026-06-18 22:23:12,Published
dbb5400f-a4a4-4ed7-8c8a-6d46dd750479,Where to upload receipts for home office equipment approved in the Austin office?,"Submit your claim for home office equipment by logging into SAP Concur, creating a new report, attaching itemized receipts, and selecting your cost center. Reimbursements are processed weekly.",Finance & Expenses,Expense Filing,"receipt, legal, finance, adobe creative cloud, reimbursement, expense",#finance;#expense;#concur,Low,2025-06-13 22:23:12,2025-06-23 22:23:12,Published
29b2ac16-3ddc-4be9-ba51-df7d2a1fd216,How to claim reimbursement for client entertainment and dining for the Product Management team?,"Submit your claim for client entertainment and dining by logging into SAP Concur, creating a new report, attaching itemized receipts, and selecting your cost center. Reimbursements are processed weekly.",Finance & Expenses,Expense Filing,"april, windows laptop, expense, receipt, outlook, concur",#finance;#expense;#concur,Medium,2025-12-18 22:23:12,2025-12-18 22:23:12,Published
039ccc8e-ca0b-485d-a247-5d34a82ef94e,How do I connect to the internal database network for the Legal team?,"To access the internal database network, open your network preferences, select the correct client, and input your corporate credentials. Ensure your local internet is active. For VPN, use vpn.company.com.",IT Support,VPN & Network,"ipad, legal, wifi, access, network, july",#it;#network;#remote,Medium,2026-06-03 22:23:12,2026-06-08 22:23:12,Published
424aefde-7139-415f-a955-292dc0009a0c,Troubleshoot access to a calendar delegation in Salesforce in the Singapore office?,"For configurations involving your calendar delegation in Salesforce, submit a ticket to the Email Services Team at support.company.com. Shared mailboxes and delegations require manager approval.",IT Support,Email & Calendar,"calendar, email, september, mailbox, singapore, outlook",#it;#email;#outlook,Medium,2026-05-19 22:23:12,2026-05-19 22:23:12,Published
65bb20c4-3822-4e59-a438-4d3e57bbe843,How do I request a temporary visitor gate pass starting in December?,Security and badge access for temporary visitor gate pass is coordinated by the Facilities and Security Team. Visit the security desk or email badge.admin@company.com with manager authorization.,Facilities & Workspace,Office Access,"december, office, servicenow, singapore, windows laptop, security",#facilities;#access;#security,Medium,2025-07-20 22:23:12,2025-07-20 22:23:12,Published
c612006e-68a6-44b3-bf22-4d153b998592,How do I apply for a corporate AMEX credit card while traveling to San Francisco?,Corporate card services are managed through the Corporate Card Portal. Applications and limit increases for corporate AMEX credit card require manager and finance director approval.,Finance & Expenses,Corporate Cards,"amex, workday, san francisco, operations, credit, thinkpad",#finance;#card;#amex,Medium,2026-02-03 22:23:12,2026-02-03 22:23:12,Published
9a320bfb-0744-49db-b66e-a6ab43956884,How do I request a archive folder in Microsoft Teams in the Toronto office?,"For configurations involving your archive folder in Microsoft Teams, submit a ticket to the Email Services Team at support.company.com. Shared mailboxes and delegations require manager approval.",IT Support,Email & Calendar,"toronto, email, ipad, permissions, shared, calendar",#it;#email;#outlook,Medium,2025-10-20 22:23:12,2025-10-20 22:23:12,Published
62113811-8f06-49f9-8eb7-850932874509,How do I connect to the secure file sharing server for the Legal team?,"To access the secure file sharing server, open your network preferences, select the correct client, and input your corporate credentials. Ensure your local internet is active. For VPN, use vpn.company.com.",IT Support,VPN & Network,"thinkpad, austin, access, sap concur, network, legal",#it;#network;#remote,Medium,2026-03-20 22:23:12,2026-03-27 22:23:12,Published
b3c64fad-0f1a-41b7-9acd-5c86c99890b3,Where to replace a lost parking garage access transponder for the San Francisco office?,Security and badge access for parking garage access transponder is coordinated by the Facilities and Security Team. Visit the security desk or email badge.admin@company.com with manager authorization.,Facilities & Workspace,Office Access,"outlook, operations, thinkpad, security, san francisco, march",#facilities;#access;#security,High,2026-02-21 22:23:12,2026-02-21 22:23:12,Published
a7cbeb9e-c61a-4db3-868f-52f1af943962,Steps to configure a archive folder in OneDrive on Outlook for iPhone?,"For configurations involving your archive folder in OneDrive, submit a ticket to the Email Services Team at support.company.com. Shared mailboxes and delegations require manager approval.",IT Support,Email & Calendar,"shared, outlook, calendar, finance, july, london",#it;#email;#outlook,High,2025-11-06 22:23:12,2025-11-06 22:23:12,Published
0d217a8c-e2ca-49ad-ac5c-5d29a9effb41,Steps to configure a mailbox for Zoom using the web version?,"For configurations involving your mailbox for Zoom, submit a ticket to the Email Services Team at support.company.com. Shared mailboxes and delegations require manager approval.",IT Support,Email & Calendar,"calendar, shared, mailbox, permissions, san francisco, email",#it;#email;#outlook,High,2026-01-25 22:23:12,2026-01-25 22:23:12,Published
73417171-e08b-47dc-afa8-2a528d3e35d2,Steps to configure a archive folder in Office 365 in the Toronto office?,"For configurations involving your archive folder in Office 365, submit a ticket to the Email Services Team at support.company.com. Shared mailboxes and delegations require manager approval.",IT Support,Email & Calendar,"email, human resources, permissions, office 365, calendar, april",#it;#email;#outlook,Medium,2025-08-03 22:23:12,2025-08-03 22:23:12,Published
f3f99c1b-4cc7-499b-afff-48d62a2a1b40,I need to update my login credentials for Outlook from the Sydney office?,"To perform operations on your login credentials for Outlook, log into identity.company.com, navigate to Security settings, and authenticate using your security key or MFA. Contact IT at ext. 4357 if your account is fully locked.",IT Support,Password & Login,"reset, password, june, mfa, credentials, sydney",#it;#login;#security,Low,2025-05-04 22:23:12,2025-05-04 22:23:12,Published
6591448b-d53c-4205-9a0d-60136223c763,Steps to configure a archive folder in SharePoint in the Toronto office?,"For configurations involving your archive folder in SharePoint, submit a ticket to the Email Services Team at support.company.com. Shared mailboxes and delegations require manager approval.",IT Support,Email & Calendar,"mailbox, sharepoint, calendar, shared, thinkpad, permissions",#it;#email;#outlook,Medium,2025-12-01 22:23:12,2025-12-01 22:23:12,Published
